-0.0400000,2.22980,0.517560
17.9600,2.53460,0.685420
19.0400,2.55030,0.686840
0.950000,2.22210,0.522630
20.0200,2.50240,0.676830
21.0000,2.47040,0.668580
22.0000,2.40110,0.649270
23.0200,2.38250,0.644070
24.0300,2.38280,0.643530
25.0000,2.35360,0.635570
26.0500,2.47080,0.663830
9.95000,2.35420,0.620700
26.9900,2.43320,0.654500
28.0200,2.42040,0.651220
29.0500,2.46790,0.658640
2.02000,2.16940,0.512750
29.9700,2.37460,0.638240
30.9900,2.43340,0.650440
32.0500,2.33930,0.628630
32.9700,2.22420,0.597280
33.9900,2.14500,0.572860
35.0100,2.07960,0.556510
11.0100,2.42500,0.643580
36.0000,2.12400,0.565900
36.9800,2.03500,0.542130
38.0100,2.04450,0.541340
38.9900,2.13790,0.562710
3.10000,2.22850,0.530090
39.9600,2.06710,0.540260
40.9700,2.10450,0.546700
41.9900,2.05280,0.532860
42.9500,2.08250,0.539900
44.0000,2.10200,0.541170
12.0800,2.48300,0.662150
44.9800,2.05630,0.527100
46.0200,2.00920,0.513870
46.9900,1.93720,0.500800
47.9600,1.84700,0.479560
49.0300,1.84270,0.477360
4.04000,2.20160,0.529180
50.0300,1.83690,0.474100
51.0100,1.85160,0.476880
51.9800,1.88000,0.485000
52.9800,1.87240,0.478420
13.0000,2.50430,0.671130
54.0100,1.85790,0.473310
54.9800,1.83120,0.468550
55.9800,1.84590,0.469120
57.0100,1.77470,0.452660
58.0200,1.76270,0.448480
58.9900,1.76340,0.447930
5.01000,2.18160,0.535770
59.9800,1.71040,0.435080
60.9600,1.68240,0.427710
61.9900,1.67550,0.425010
13.9900,2.53130,0.680070
62.9700,1.62330,0.407600
63.9400,1.57220,0.393970
65.0000,1.55570,0.388170
65.9800,1.55360,0.386000
67.0300,1.53370,0.378190
67.9900,1.52250,0.372490
68.9300,1.51360,0.370360
6.00000,2.25140,0.562250
69.9900,1.50500,0.362540
70.9700,1.46490,0.348200
14.9900,2.49300,0.672010
72.0100,1.51330,0.356160
73.0200,1.48750,0.344970
74.0400,1.47730,0.335960
75.0000,1.52490,0.343110
76.0000,1.60630,0.351340
77.0500,1.79320,0.385450
77.9900,1.90210,0.400850
79.0000,2.06330,0.425890
7.01000,2.29700,0.583650
79.9300,2.22430,0.455390
16.0800,2.52020,0.680060
81.0500,2.34370,0.474370
81.9500,2.45280,0.490370
83.0700,2.67250,0.531450
84.0700,2.74900,0.540120
85.0400,3.09130,0.603160
85.8900,3.34190,0.650030
86.8500,3.70430,0.714660
87.8600,3.70710,0.709500
88.9400,4.42380,0.841190
8.03000,2.25290,0.582630
17.0400,2.53510,0.686480
8.96000,2.46060,0.643930
-0.990000,2.40190,0.546230
